customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8504,Customer 08504,customer08504@example.test,Brazil,2024-10-07,Basic,3059.24
8505,Customer 08505,customer08505@example.test,Canada,2023-08-24,Premium,1523.05
8506,Customer 08506,customer08506@example.test,France,2022-01-26,Standard,3122.44
8507,Customer 08507,customer08507@example.test,Australia,2022-01-20,Basic,1517.84
8508,Customer 08508,customer08508@example.test,Canada,2023-02-06,Basic,2490.85
8509,Customer 08509,customer08509@example.test,France,2020-08-07,Standard,1389.51
8510,Customer 08510,customer08510@example.test,India,2022-08-23,Standard,4630.12
8511,Customer 08511,customer08511@example.test,United Kingdom,2022-02-14,Premium,6358.33
8512,Customer 08512,customer08512@example.test,Brazil,2023-06-02,Premium,7532.29
8513,Customer 08513,customer08513@example.test,Germany,2021-11-09,Basic,254.62
8514,Customer 08514,customer08514@example.test,Germany,2024-03-12,Basic,2713.30
8515,Customer 08515,customer08515@example.test,Brazil,2021-02-01,Basic,8921.69
8516,Customer 08516,customer08516@example.test,France,2023-12-19,Basic,3136.86
8517,Customer 08517,customer08517@example.test,Japan,2021-05-24,Basic,3906.07
8518,Customer 08518,customer08518@example.test,Brazil,2021-04-05,Premium,7189.83
8519,Customer 08519,customer08519@example.test,Canada,2023-08-30,Basic,6136.85
8520,Customer 08520,customer08520@example.test,United Kingdom,2022-09-17,Premium,7111.48
8521,Customer 08521,customer08521@example.test,Brazil,2023-08-08,Standard,165.67
8522,Customer 08522,customer08522@example.test,Canada,2022-04-15,Basic,6129.41
8523,Customer 08523,customer08523@example.test,United Kingdom,2020-08-22,Basic,1326.52
8524,Customer 08524,customer08524@example.test,India,2022-03-09,Premium,9538.91
8525,Customer 08525,customer08525@example.test,France,2022-07-14,Premium,5339.70
8526,Customer 08526,customer08526@example.test,Japan,2020-08-16,Premium,7185.97
8527,Customer 08527,customer08527@example.test,Brazil,2023-06-12,Basic,561.77
8528,Customer 08528,customer08528@example.test,United States,2024-02-06,Standard,2396.91
8529,Customer 08529,customer08529@example.test,Canada,2024-08-06,Premium,1027.08
8530,Customer 08530,customer08530@example.test,United States,2023-04-30,Premium,4163.58
8531,Customer 08531,customer08531@example.test,Brazil,2023-03-07,Standard,4641.55
8532,Customer 08532,customer08532@example.test,United Kingdom,2021-03-22,Standard,8158.06
8533,Customer 08533,customer08533@example.test,Brazil,2022-09-18,Premium,3764.22
8534,Customer 08534,customer08534@example.test,United States,2020-10-07,Basic,4731.39
8535,Customer 08535,customer08535@example.test,Australia,2022-09-25,Standard,6747.26
8536,Customer 08536,customer08536@example.test,India,2021-08-21,Basic,7764.54
8537,Customer 08537,customer08537@example.test,Brazil,2023-06-21,Standard,9053.28
8538,Customer 08538,customer08538@example.test,Australia,2021-02-06,Standard,2874.81
8539,Customer 08539,customer08539@example.test,Australia,2021-10-12,Premium,8481.55
8540,Customer 08540,customer08540@example.test,Australia,2020-12-29,Premium,8138.14
8541,Customer 08541,customer08541@example.test,Japan,2023-08-16,Basic,8461.13
8542,Customer 08542,customer08542@example.test,France,2022-12-02,Basic,5183.81
8543,Customer 08543,customer08543@example.test,Australia,2023-02-10,Premium,7809.54
8544,Customer 08544,customer08544@example.test,India,2021-09-26,Premium,1783.63
8545,Customer 08545,customer08545@example.test,India,2023-05-02,Basic,4191.84
8546,Customer 08546,customer08546@example.test,Japan,2022-07-15,Premium,2492.88
8547,Customer 08547,customer08547@example.test,Australia,2023-08-21,Standard,89.22
8548,Customer 08548,customer08548@example.test,France,2023-05-23,Standard,4279.10
8549,Customer 08549,customer08549@example.test,United Kingdom,2023-11-03,Basic,3648.89
8550,Customer 08550,customer08550@example.test,Brazil,2021-09-01,Basic,7455.20
8551,Customer 08551,customer08551@example.test,Canada,2024-01-21,Premium,8271.24
8552,Customer 08552,customer08552@example.test,United States,2022-05-18,Basic,1009.34
8553,Customer 08553,customer08553@example.test,Brazil,2020-04-01,Premium,8704.27
8554,Customer 08554,customer08554@example.test,Canada,2023-01-30,Standard,1809.03
8555,Customer 08555,customer08555@example.test,Australia,2020-05-26,Standard,1049.92
8556,Customer 08556,customer08556@example.test,France,2021-05-14,Standard,3935.27
8557,Customer 08557,customer08557@example.test,Brazil,2020-05-03,Basic,3255.87
8558,Customer 08558,customer08558@example.test,Canada,2020-11-23,Premium,1033.26
8559,Customer 08559,customer08559@example.test,United States,2021-04-26,Basic,5734.71
8560,Customer 08560,customer08560@example.test,India,2020-12-12,Premium,1822.55
8561,Customer 08561,customer08561@example.test,United States,2020-03-05,Basic,2065.55
8562,Customer 08562,customer08562@example.test,Brazil,2023-11-04,Basic,4055.21
8563,Customer 08563,customer08563@example.test,Brazil,2022-12-07,Basic,8176.11
8564,Customer 08564,customer08564@example.test,Japan,2023-07-28,Premium,4355.11
8565,Customer 08565,customer08565@example.test,Australia,2024-09-18,Premium,5635.79
8566,Customer 08566,customer08566@example.test,Brazil,2023-03-03,Basic,9839.95
8567,Customer 08567,customer08567@example.test,United Kingdom,2023-12-07,Premium,7741.42
8568,Customer 08568,customer08568@example.test,Australia,2022-02-18,Standard,7854.73
8569,Customer 08569,customer08569@example.test,Germany,2022-11-11,Basic,5097.04
8570,Customer 08570,customer08570@example.test,United Kingdom,2022-05-27,Premium,484.15
8571,Customer 08571,customer08571@example.test,Australia,2020-03-28,Standard,1356.87
8572,Customer 08572,customer08572@example.test,Germany,2020-06-14,Basic,7521.13
8573,Customer 08573,customer08573@example.test,Australia,2020-07-23,Standard,9576.90
8574,Customer 08574,customer08574@example.test,United Kingdom,2020-01-19,Premium,4547.69
8575,Customer 08575,customer08575@example.test,Germany,2021-05-09,Basic,3829.23
8576,Customer 08576,customer08576@example.test,Australia,2024-11-19,Basic,7039.00
8577,Customer 08577,customer08577@example.test,India,2022-12-27,Premium,1890.61
8578,Customer 08578,customer08578@example.test,United Kingdom,2021-03-19,Premium,5547.87
8579,Customer 08579,customer08579@example.test,Brazil,2022-01-30,Premium,9250.03
8580,Customer 08580,customer08580@example.test,Brazil,2024-05-18,Basic,2776.95
8581,Customer 08581,customer08581@example.test,Germany,2024-06-23,Standard,2721.49
8582,Customer 08582,customer08582@example.test,Japan,2022-01-14,Basic,4955.68
8583,Customer 08583,customer08583@example.test,Japan,2020-10-17,Standard,3548.71
8584,Customer 08584,customer08584@example.test,Brazil,2022-03-08,Basic,1951.02
8585,Customer 08585,customer08585@example.test,Japan,2022-07-17,Standard,820.48
8586,Customer 08586,customer08586@example.test,United Kingdom,2021-04-28,Standard,7700.33
8587,Customer 08587,customer08587@example.test,Brazil,2023-11-02,Basic,7919.35
8588,Customer 08588,customer08588@example.test,United States,2023-10-15,Basic,4354.46
8589,Customer 08589,customer08589@example.test,Canada,2024-03-16,Standard,2522.01
8590,Customer 08590,customer08590@example.test,India,2023-04-12,Standard,1117.27
8591,Customer 08591,customer08591@example.test,Japan,2020-10-02,Standard,9685.34
8592,Customer 08592,customer08592@example.test,United Kingdom,2024-05-08,Basic,2293.85
8593,Customer 08593,customer08593@example.test,India,2020-02-21,Standard,5184.35
8594,Customer 08594,customer08594@example.test,United Kingdom,2021-02-28,Premium,2050.98
8595,Customer 08595,customer08595@example.test,United States,2023-01-20,Standard,7837.47
8596,Customer 08596,customer08596@example.test,Australia,2021-08-09,Premium,7648.71
8597,Customer 08597,customer08597@example.test,France,2020-10-13,Basic,6871.07
8598,Customer 08598,customer08598@example.test,Germany,2024-01-09,Basic,3992.77
8599,Customer 08599,customer08599@example.test,Germany,2020-05-20,Standard,8257.10
8600,Customer 08600,customer08600@example.test,Japan,2022-03-11,Premium,5182.47
8601,Customer 08601,customer08601@example.test,France,2022-05-18,Basic,2290.21
8602,Customer 08602,customer08602@example.test,Germany,2020-01-02,Basic,1158.15
8603,Customer 08603,customer08603@example.test,United Kingdom,2020-05-26,Standard,8169.82
8604,Customer 08604,customer08604@example.test,Germany,2020-07-17,Premium,6566.28
8605,Customer 08605,customer08605@example.test,Brazil,2023-10-06,Standard,1945.83
8606,Customer 08606,customer08606@example.test,United States,2021-08-28,Premium,1181.68
8607,Customer 08607,customer08607@example.test,Japan,2023-05-15,Basic,7729.28
8608,Customer 08608,customer08608@example.test,France,2022-05-13,Standard,2746.55
8609,Customer 08609,customer08609@example.test,Australia,2022-09-08,Standard,4071.60
8610,Customer 08610,customer08610@example.test,Japan,2021-10-03,Basic,5928.40
8611,Customer 08611,customer08611@example.test,United States,2022-03-04,Standard,9720.01
8612,Customer 08612,customer08612@example.test,France,2020-02-14,Standard,5779.81
8613,Customer 08613,customer08613@example.test,France,2023-02-18,Premium,296.81
8614,Customer 08614,customer08614@example.test,United States,2021-07-23,Premium,5100.49
8615,Customer 08615,customer08615@example.test,France,2023-10-30,Standard,7643.45
8616,Customer 08616,customer08616@example.test,Brazil,2021-04-09,Standard,6046.64
8617,Customer 08617,customer08617@example.test,Canada,2021-01-05,Basic,9940.92
8618,Customer 08618,customer08618@example.test,Brazil,2023-05-01,Basic,6751.24
8619,Customer 08619,customer08619@example.test,United Kingdom,2020-12-09,Premium,4019.21
8620,Customer 08620,customer08620@example.test,France,2021-11-06,Standard,675.42
8621,Customer 08621,customer08621@example.test,Germany,2020-03-30,Premium,3954.39
8622,Customer 08622,customer08622@example.test,Canada,2024-03-01,Basic,987.63
8623,Customer 08623,customer08623@example.test,United States,2020-06-16,Standard,1786.13
8624,Customer 08624,customer08624@example.test,United States,2020-09-19,Premium,2944.04
8625,Customer 08625,customer08625@example.test,Brazil,2022-09-09,Basic,2019.34
8626,Customer 08626,customer08626@example.test,Brazil,2020-02-11,Basic,1197.60
8627,Customer 08627,customer08627@example.test,Japan,2022-07-03,Basic,560.23
8628,Customer 08628,customer08628@example.test,United Kingdom,2024-10-02,Standard,7100.38
8629,Customer 08629,customer08629@example.test,United States,2022-07-06,Basic,7645.15
8630,Customer 08630,customer08630@example.test,United States,2024-06-06,Basic,2642.87
8631,Customer 08631,customer08631@example.test,United Kingdom,2024-09-01,Standard,6098.88
8632,Customer 08632,customer08632@example.test,United Kingdom,2023-06-12,Basic,6294.26
8633,Customer 08633,customer08633@example.test,India,2020-04-26,Premium,9750.27
8634,Customer 08634,customer08634@example.test,Canada,2024-11-13,Premium,5141.50
8635,Customer 08635,customer08635@example.test,Brazil,2020-09-11,Standard,5728.21
8636,Customer 08636,customer08636@example.test,Japan,2024-10-14,Standard,4377.89
8637,Customer 08637,customer08637@example.test,United States,2021-12-29,Basic,995.31
8638,Customer 08638,customer08638@example.test,United States,2023-02-06,Basic,1069.60
8639,Customer 08639,customer08639@example.test,Australia,2024-12-30,Standard,807.08
8640,Customer 08640,customer08640@example.test,France,2022-10-05,Basic,8396.87
8641,Customer 08641,customer08641@example.test,India,2023-11-03,Standard,9034.22
8642,Customer 08642,customer08642@example.test,Brazil,2021-05-13,Standard,2098.37
8643,Customer 08643,customer08643@example.test,Brazil,2024-08-24,Premium,6253.47
8644,Customer 08644,customer08644@example.test,India,2022-08-02,Standard,4704.24
8645,Customer 08645,customer08645@example.test,Canada,2024-08-02,Basic,9088.36
8646,Customer 08646,customer08646@example.test,Japan,2024-03-22,Premium,4388.84
8647,Customer 08647,customer08647@example.test,Germany,2023-05-07,Basic,4304.62
8648,Customer 08648,customer08648@example.test,United Kingdom,2021-03-22,Basic,5317.50
8649,Customer 08649,customer08649@example.test,Brazil,2020-05-25,Basic,8799.44
8650,Customer 08650,customer08650@example.test,France,2024-12-31,Basic,8943.78
8651,Customer 08651,customer08651@example.test,Australia,2023-11-13,Standard,5561.66
8652,Customer 08652,customer08652@example.test,Australia,2020-12-07,Premium,8007.02
8653,Customer 08653,customer08653@example.test,Australia,2021-02-28,Standard,805.93
8654,Customer 08654,customer08654@example.test,United Kingdom,2022-05-22,Standard,1976.82
8655,Customer 08655,customer08655@example.test,Canada,2024-06-16,Premium,4079.14
8656,Customer 08656,customer08656@example.test,France,2021-03-30,Standard,9656.57
8657,Customer 08657,customer08657@example.test,France,2020-09-03,Premium,4930.47
8658,Customer 08658,customer08658@example.test,United States,2023-06-11,Standard,2807.67
8659,Customer 08659,customer08659@example.test,Australia,2023-03-30,Premium,3255.53
8660,Customer 08660,customer08660@example.test,Australia,2023-11-12,Premium,4993.54
8661,Customer 08661,customer08661@example.test,Canada,2023-10-09,Basic,3746.11
8662,Customer 08662,customer08662@example.test,Germany,2024-03-15,Standard,5409.48
8663,Customer 08663,customer08663@example.test,India,2024-05-09,Basic,2358.32
8664,Customer 08664,customer08664@example.test,Japan,2021-11-30,Premium,7131.18
8665,Customer 08665,customer08665@example.test,United States,2023-05-09,Premium,1605.87
8666,Customer 08666,customer08666@example.test,Germany,2022-09-13,Basic,2284.08
8667,Customer 08667,customer08667@example.test,Canada,2023-05-21,Premium,9550.17
8668,Customer 08668,customer08668@example.test,India,2021-10-21,Premium,4592.18
8669,Customer 08669,customer08669@example.test,Germany,2024-07-14,Premium,8741.21
8670,Customer 08670,customer08670@example.test,Canada,2023-05-14,Standard,5847.39
8671,Customer 08671,customer08671@example.test,Brazil,2024-12-08,Basic,7749.54
8672,Customer 08672,customer08672@example.test,Germany,2024-09-22,Standard,9097.93
8673,Customer 08673,customer08673@example.test,Canada,2022-05-12,Premium,8586.79
8674,Customer 08674,customer08674@example.test,Canada,2023-12-11,Basic,1969.95
8675,Customer 08675,customer08675@example.test,Australia,2022-04-11,Premium,7300.32
8676,Customer 08676,customer08676@example.test,Japan,2023-01-15,Premium,5992.06
8677,Customer 08677,customer08677@example.test,Germany,2023-05-10,Standard,2707.50
8678,Customer 08678,customer08678@example.test,France,2020-07-19,Basic,8100.88
8679,Customer 08679,customer08679@example.test,Germany,2023-02-10,Standard,2451.09
8680,Customer 08680,customer08680@example.test,India,2020-07-11,Standard,2281.99
8681,Customer 08681,customer08681@example.test,Australia,2024-05-08,Basic,2541.34
8682,Customer 08682,customer08682@example.test,United Kingdom,2020-01-18,Basic,4193.70
8683,Customer 08683,customer08683@example.test,India,2022-12-03,Basic,483.82
8684,Customer 08684,customer08684@example.test,Japan,2023-08-25,Basic,6937.39
8685,Customer 08685,customer08685@example.test,India,2021-09-18,Basic,5645.31
8686,Customer 08686,customer08686@example.test,Canada,2022-08-09,Basic,2910.48
8687,Customer 08687,customer08687@example.test,Australia,2024-02-02,Basic,7856.54
8688,Customer 08688,customer08688@example.test,Canada,2023-06-05,Basic,1128.38
8689,Customer 08689,customer08689@example.test,United Kingdom,2022-08-01,Basic,8141.14
8690,Customer 08690,customer08690@example.test,France,2024-12-31,Standard,6824.66
8691,Customer 08691,customer08691@example.test,Brazil,2024-04-06,Standard,4199.12
8692,Customer 08692,customer08692@example.test,Brazil,2022-11-06,Premium,9199.62
8693,Customer 08693,customer08693@example.test,France,2021-02-26,Basic,4933.22
8694,Customer 08694,customer08694@example.test,Japan,2021-01-28,Standard,301.81
8695,Customer 08695,customer08695@example.test,Canada,2022-09-06,Premium,5020.81
8696,Customer 08696,customer08696@example.test,France,2023-09-07,Basic,3080.02
8697,Customer 08697,customer08697@example.test,Canada,2020-01-23,Standard,1390.45
8698,Customer 08698,customer08698@example.test,Canada,2023-08-25,Basic,1790.29
8699,Customer 08699,customer08699@example.test,Germany,2024-02-14,Premium,7217.82
8700,Customer 08700,customer08700@example.test,United States,2023-06-17,Basic,2406.83
8701,Customer 08701,customer08701@example.test,Australia,2024-07-18,Standard,7064.35
8702,Customer 08702,customer08702@example.test,Canada,2021-05-18,Basic,2460.88
8703,Customer 08703,customer08703@example.test,India,2022-06-07,Standard,9455.92
8704,Customer 08704,customer08704@example.test,Brazil,2020-01-30,Basic,1047.29
8705,Customer 08705,customer08705@example.test,Germany,2023-08-21,Standard,2814.95
8706,Customer 08706,customer08706@example.test,Germany,2020-12-10,Basic,9150.03
8707,Customer 08707,customer08707@example.test,Germany,2024-10-12,Premium,7019.18
8708,Customer 08708,customer08708@example.test,Australia,2023-09-30,Premium,7267.96
8709,Customer 08709,customer08709@example.test,France,2021-07-26,Standard,76.78
8710,Customer 08710,customer08710@example.test,Germany,2023-11-29,Standard,4313.34
8711,Customer 08711,customer08711@example.test,Brazil,2021-12-19,Premium,7007.71
8712,Customer 08712,customer08712@example.test,United States,2024-02-15,Standard,6893.02
8713,Customer 08713,customer08713@example.test,India,2020-05-13,Standard,2872.72
8714,Customer 08714,customer08714@example.test,Germany,2020-01-17,Premium,3239.35
8715,Customer 08715,customer08715@example.test,India,2022-10-10,Premium,6511.62
8716,Customer 08716,customer08716@example.test,Brazil,2023-01-09,Premium,4901.65
8717,Customer 08717,customer08717@example.test,India,2020-03-20,Standard,8711.75
8718,Customer 08718,customer08718@example.test,Canada,2023-07-27,Standard,8795.14
8719,Customer 08719,customer08719@example.test,Brazil,2021-10-27,Basic,6642.07
8720,Customer 08720,customer08720@example.test,Australia,2023-07-01,Basic,9534.68
8721,Customer 08721,customer08721@example.test,Canada,2024-08-15,Standard,9018.57
8722,Customer 08722,customer08722@example.test,Brazil,2020-06-04,Premium,6742.38
8723,Customer 08723,customer08723@example.test,India,2021-02-12,Standard,3350.46
8724,Customer 08724,customer08724@example.test,Germany,2023-06-16,Premium,7857.49
8725,Customer 08725,customer08725@example.test,Canada,2023-03-29,Premium,6649.78
8726,Customer 08726,customer08726@example.test,France,2020-12-23,Standard,4007.98
8727,Customer 08727,customer08727@example.test,Japan,2023-12-27,Standard,6114.10
8728,Customer 08728,customer08728@example.test,Japan,2023-09-21,Basic,1816.85
8729,Customer 08729,customer08729@example.test,Canada,2024-05-06,Basic,3638.28
8730,Customer 08730,customer08730@example.test,France,2021-04-23,Basic,4023.63
8731,Customer 08731,customer08731@example.test,Germany,2020-07-10,Premium,8753.13
8732,Customer 08732,customer08732@example.test,United States,2020-05-13,Premium,6384.04
8733,Customer 08733,customer08733@example.test,Australia,2023-10-18,Basic,8315.72
8734,Customer 08734,customer08734@example.test,Germany,2021-04-17,Premium,2940.65
8735,Customer 08735,customer08735@example.test,Canada,2023-08-31,Standard,23.07
8736,Customer 08736,customer08736@example.test,Japan,2022-02-14,Basic,1863.05
8737,Customer 08737,customer08737@example.test,France,2022-11-15,Standard,4300.33
8738,Customer 08738,customer08738@example.test,France,2021-01-26,Standard,7073.12
8739,Customer 08739,customer08739@example.test,United States,2022-11-25,Basic,2412.48
8740,Customer 08740,customer08740@example.test,Germany,2021-05-02,Premium,4955.98
8741,Customer 08741,customer08741@example.test,Brazil,2022-01-29,Basic,5524.00
8742,Customer 08742,customer08742@example.test,Japan,2022-02-19,Basic,2667.59
8743,Customer 08743,customer08743@example.test,Australia,2024-02-07,Basic,4557.71
8744,Customer 08744,customer08744@example.test,India,2024-05-08,Standard,1842.64
8745,Customer 08745,customer08745@example.test,France,2021-08-05,Basic,5893.20
8746,Customer 08746,customer08746@example.test,Japan,2020-12-27,Basic,9906.04
8747,Customer 08747,customer08747@example.test,United States,2020-09-30,Standard,3602.12
8748,Customer 08748,customer08748@example.test,United Kingdom,2020-02-12,Standard,2141.21
8749,Customer 08749,customer08749@example.test,Australia,2021-11-27,Basic,9038.39
8750,Customer 08750,customer08750@example.test,Canada,2021-12-12,Basic,6643.79
8751,Customer 08751,customer08751@example.test,India,2022-12-07,Basic,2851.91
8752,Customer 08752,customer08752@example.test,United Kingdom,2024-12-05,Basic,9076.77
8753,Customer 08753,customer08753@example.test,France,2020-01-17,Basic,4476.58
8754,Customer 08754,customer08754@example.test,Japan,2024-07-10,Standard,3426.31
8755,Customer 08755,customer08755@example.test,India,2021-03-05,Basic,1007.95
8756,Customer 08756,customer08756@example.test,United Kingdom,2024-09-15,Standard,3440.76
8757,Customer 08757,customer08757@example.test,Germany,2020-04-01,Standard,1306.53
8758,Customer 08758,customer08758@example.test,United States,2024-07-01,Basic,2111.92
8759,Customer 08759,customer08759@example.test,Australia,2020-01-10,Basic,8369.41
8760,Customer 08760,customer08760@example.test,India,2023-04-20,Standard,1429.98
8761,Customer 08761,customer08761@example.test,United States,2023-02-01,Standard,2225.77
8762,Customer 08762,customer08762@example.test,Germany,2021-07-16,Basic,7651.73
8763,Customer 08763,customer08763@example.test,Japan,2023-06-04,Basic,3956.18
8764,Customer 08764,customer08764@example.test,Japan,2022-11-23,Standard,4718.31
8765,Customer 08765,customer08765@example.test,United States,2023-04-21,Basic,6075.35
8766,Customer 08766,customer08766@example.test,United Kingdom,2021-06-12,Premium,4284.30
8767,Customer 08767,customer08767@example.test,Brazil,2023-12-06,Standard,7342.96
8768,Customer 08768,customer08768@example.test,Australia,2024-10-13,Standard,6126.22
8769,Customer 08769,customer08769@example.test,Brazil,2020-04-15,Standard,6514.02
8770,Customer 08770,customer08770@example.test,Brazil,2022-06-20,Premium,275.95
8771,Customer 08771,customer08771@example.test,France,2024-04-02,Basic,2733.74
8772,Customer 08772,customer08772@example.test,United Kingdom,2024-06-18,Premium,3530.78
8773,Customer 08773,customer08773@example.test,United Kingdom,2022-03-14,Standard,4391.76
8774,Customer 08774,customer08774@example.test,India,2022-06-04,Premium,6843.20
8775,Customer 08775,customer08775@example.test,Brazil,2021-11-24,Basic,7633.33
8776,Customer 08776,customer08776@example.test,Japan,2022-10-31,Premium,7195.59
8777,Customer 08777,customer08777@example.test,Japan,2020-07-15,Standard,6943.52
8778,Customer 08778,customer08778@example.test,Germany,2021-08-22,Basic,9298.96
8779,Customer 08779,customer08779@example.test,Canada,2024-01-21,Premium,2978.86
8780,Customer 08780,customer08780@example.test,France,2023-11-22,Standard,6403.61
8781,Customer 08781,customer08781@example.test,Japan,2024-12-22,Basic,5422.42
8782,Customer 08782,customer08782@example.test,Australia,2021-11-02,Standard,3399.53
8783,Customer 08783,customer08783@example.test,Australia,2024-04-04,Basic,3514.02
8784,Customer 08784,customer08784@example.test,Japan,2024-05-19,Standard,8984.95
8785,Customer 08785,customer08785@example.test,France,2023-12-19,Standard,3598.24
8786,Customer 08786,customer08786@example.test,Australia,2021-09-28,Premium,8648.90
8787,Customer 08787,customer08787@example.test,Germany,2023-12-29,Premium,8340.42
8788,Customer 08788,customer08788@example.test,Japan,2023-02-22,Premium,4945.38
8789,Customer 08789,customer08789@example.test,United States,2024-08-29,Basic,1759.70
8790,Customer 08790,customer08790@example.test,United Kingdom,2021-11-09,Premium,3152.67
8791,Customer 08791,customer08791@example.test,Canada,2020-03-09,Standard,584.02
8792,Customer 08792,customer08792@example.test,France,2024-10-31,Basic,3394.51
8793,Customer 08793,customer08793@example.test,United Kingdom,2024-11-19,Standard,7807.36
8794,Customer 08794,customer08794@example.test,Japan,2020-12-19,Standard,5391.38
8795,Customer 08795,customer08795@example.test,Brazil,2024-06-05,Basic,4312.50
8796,Customer 08796,customer08796@example.test,France,2024-04-06,Basic,6782.45
8797,Customer 08797,customer08797@example.test,France,2021-08-11,Basic,4269.84
8798,Customer 08798,customer08798@example.test,United States,2024-10-26,Premium,7037.76
8799,Customer 08799,customer08799@example.test,France,2022-02-28,Standard,5370.27
8800,Customer 08800,customer08800@example.test,France,2021-12-19,Premium,7550.69
8801,Customer 08801,customer08801@example.test,Brazil,2024-09-16,Premium,8071.73
8802,Customer 08802,customer08802@example.test,Canada,2020-06-11,Standard,5759.52
8803,Customer 08803,customer08803@example.test,Japan,2023-03-29,Basic,3496.61
8804,Customer 08804,customer08804@example.test,France,2020-06-21,Premium,7959.65
8805,Customer 08805,customer08805@example.test,United States,2021-08-25,Standard,1545.91
8806,Customer 08806,customer08806@example.test,United Kingdom,2024-11-13,Standard,3672.93
8807,Customer 08807,customer08807@example.test,Japan,2022-12-09,Standard,511.41
8808,Customer 08808,customer08808@example.test,France,2024-12-30,Standard,3434.58
8809,Customer 08809,customer08809@example.test,Canada,2022-04-29,Premium,9912.76
8810,Customer 08810,customer08810@example.test,Japan,2021-02-01,Premium,2660.54
8811,Customer 08811,customer08811@example.test,Germany,2021-09-14,Premium,6594.15
8812,Customer 08812,customer08812@example.test,Germany,2023-05-03,Standard,5333.79
8813,Customer 08813,customer08813@example.test,Japan,2024-05-18,Basic,7746.35
8814,Customer 08814,customer08814@example.test,France,2024-01-11,Premium,1100.49
8815,Customer 08815,customer08815@example.test,Brazil,2023-01-05,Basic,1578.51
8816,Customer 08816,customer08816@example.test,France,2021-02-05,Standard,4611.05
8817,Customer 08817,customer08817@example.test,Japan,2023-10-23,Premium,4999.37
8818,Customer 08818,customer08818@example.test,Australia,2024-01-02,Standard,9256.77
8819,Customer 08819,customer08819@example.test,Brazil,2021-03-26,Standard,3160.96
8820,Customer 08820,customer08820@example.test,India,2021-07-27,Standard,4839.71
8821,Customer 08821,customer08821@example.test,Japan,2024-12-19,Premium,7080.00
8822,Customer 08822,customer08822@example.test,Canada,2022-04-26,Standard,2569.04
8823,Customer 08823,customer08823@example.test,United Kingdom,2022-03-14,Basic,3283.73
8824,Customer 08824,customer08824@example.test,Australia,2023-11-27,Basic,6440.91
8825,Customer 08825,customer08825@example.test,United Kingdom,2023-02-09,Standard,2778.37
8826,Customer 08826,customer08826@example.test,United Kingdom,2024-05-23,Standard,6430.66
8827,Customer 08827,customer08827@example.test,Germany,2021-07-12,Basic,2510.57
8828,Customer 08828,customer08828@example.test,United States,2021-08-07,Basic,3505.20
8829,Customer 08829,customer08829@example.test,India,2020-10-10,Premium,4677.96
8830,Customer 08830,customer08830@example.test,United Kingdom,2024-03-15,Standard,9208.35
8831,Customer 08831,customer08831@example.test,Australia,2024-08-18,Premium,4993.30
8832,Customer 08832,customer08832@example.test,United Kingdom,2022-03-08,Standard,5846.57
8833,Customer 08833,customer08833@example.test,Germany,2022-08-31,Premium,2780.17
8834,Customer 08834,customer08834@example.test,Canada,2024-11-21,Premium,9086.71
8835,Customer 08835,customer08835@example.test,Japan,2022-09-10,Standard,3719.20
8836,Customer 08836,customer08836@example.test,Germany,2020-06-13,Basic,4667.75
8837,Customer 08837,customer08837@example.test,France,2021-12-19,Standard,925.54
8838,Customer 08838,customer08838@example.test,India,2020-06-04,Standard,8037.65
8839,Customer 08839,customer08839@example.test,France,2021-03-01,Premium,6522.04
8840,Customer 08840,customer08840@example.test,Australia,2023-04-19,Premium,6746.01
8841,Customer 08841,customer08841@example.test,Australia,2024-01-09,Basic,8924.49
8842,Customer 08842,customer08842@example.test,Australia,2021-07-22,Standard,3907.00
8843,Customer 08843,customer08843@example.test,India,2022-03-26,Basic,5308.31
8844,Customer 08844,customer08844@example.test,France,2020-11-03,Basic,3046.16
8845,Customer 08845,customer08845@example.test,Germany,2024-01-19,Standard,2560.26
8846,Customer 08846,customer08846@example.test,India,2022-12-11,Basic,6891.50
8847,Customer 08847,customer08847@example.test,India,2022-05-15,Premium,3585.67
8848,Customer 08848,customer08848@example.test,France,2021-01-04,Basic,1364.55
8849,Customer 08849,customer08849@example.test,Japan,2022-04-22,Premium,6619.63
8850,Customer 08850,customer08850@example.test,Australia,2023-10-31,Premium,2728.69
8851,Customer 08851,customer08851@example.test,Australia,2022-08-13,Basic,7726.56
8852,Customer 08852,customer08852@example.test,Brazil,2020-06-10,Premium,7713.45
8853,Customer 08853,customer08853@example.test,Germany,2021-05-17,Basic,7900.64
8854,Customer 08854,customer08854@example.test,India,2023-09-25,Standard,815.75
8855,Customer 08855,customer08855@example.test,United States,2020-06-10,Basic,6203.05
8856,Customer 08856,customer08856@example.test,Japan,2024-02-15,Standard,842.52
8857,Customer 08857,customer08857@example.test,United States,2020-06-26,Premium,7160.17
8858,Customer 08858,customer08858@example.test,India,2024-12-21,Basic,2254.82
8859,Customer 08859,customer08859@example.test,United Kingdom,2024-03-13,Standard,4213.10
8860,Customer 08860,customer08860@example.test,Brazil,2022-05-23,Standard,7656.34
8861,Customer 08861,customer08861@example.test,United Kingdom,2021-09-19,Standard,4456.97
8862,Customer 08862,customer08862@example.test,United States,2020-07-09,Basic,8012.32
